status	name	orig_addr	orig_size	new_addr	new_size	md_file
MISSING	_ZNK15message_counter10MessageKeyltERKS0_	0x8570192	0x72			
MISSING	_ZNK15stPartyTelePort17get_teleport_posxEv	0x822d740	0xc			
MISSING	_ZNK15stPartyTelePort17get_teleport_posyEv	0x822d74c	0xc			
MISSING	_ZNK15stPartyTelePort20get_teleport_villageEv	0x822d728	0xc			
MISSING	_ZNK15stPartyTelePort22get_teleport_directionEv	0x822d758	0xc			
MISSING	_ZNK15stPartyTelePort23get_teleport_area_indexEv	0x822d734	0xc			
MISSING	_ZNK15upgrade_table_t14GetPenaltyTypeEh11ENUM_RARITYPK14upgrade_info_t	0x89003ee	0x48			
MISSING	_ZNK15upgrade_table_t16get_upgrade_infoEP14upgrade_info_thhh18ENUM_EQUIPMENTTYPE	0x8900436	0x482			
MISSING	_ZNK16CAICharacterList10getAPCountEv	0x8150880	0xd			
MISSING	_ZNK16CCoinRefillEvent16getLastEventTimeEv	0x832c0b8	0x8f			
MISSING	_ZNK16CCoinRefillEvent16getNextEventTimeERK2tm	0x832c148	0xb6			
MISSING	_ZNK16CCoinRefillEvent21registNextRefillTimerEv	0x832c1fe	0x15b			
MISSING	_ZNK16CItemMakingSkill13GetSkillLevelE21ENUM_ITEM_MAKING_TYPEP5CUser	0x8545c0c	0xe7			
MISSING	_ZNK16CItemMakingSkill24Send_ItemMakingSkillListEP5CUser	0x8545a62	0xdf			
MISSING	_ZNK16CItemMakingSkill7getDataEPc	0x8545b42	0x3c			
MISSING	_ZNK16CKillMonsterInfo7getDataEPc	0x854ce90	0x86			
DIFF	_ZNK16CMission_revenge13verifyMissionERK11MissionInfo	0x85e3b34	0x26	0x81f24b4	0x1d	_ZNK16CMission_revenge13verifyMissionERK11MissionInfo.md
DIFF	_ZNK16CMission_revenge6UpdateER11MissionInfoRK31MissionClearCondition_Parameter	0x85e3a60	0xbc	0x81f24dc	0xb9	_ZNK16CMission_revenge6UpdateER11MissionInfoRK31MissionClearCondition_Parameter.md
MISSING	_ZNK16DB_LoadInventory21_getCharacInvenExpandEP18SIG_LOAD_INVENTORY	0x840ad2a	0x3ae			
MISSING	_ZNK16GrowthEquipEvent10IsEventingEP5CUser	0x80f7820	0x1a			
MISSING	_ZNK16GrowthEquipEvent19GiftGrowthWeaponBoxER5CUser	0x80f7050	0x1d6			
MISSING	_ZNK16GrowthEquipEvent24SendInfinityGrowthWeaponEP5CUserPK10Inven_Itemii	0x80f74b2	0x25d			
MISSING	_ZNK16STScriptFileList11GetFileNameEi	0x88bad4e	0x6c			
DIFF	_ZNK16STScriptFileList19FindIndexByFullScanEPKc	0x88bae56	0x9c	0x82a255a	0x8a	_ZNK16STScriptFileList19FindIndexByFullScanEPKc.md
MISSING	_ZNK16StackablePackage14EventProcessor10GetEventIdEv	0x8281c06	0xb			
MISSING	_ZNK16StackablePackage14EventProcessor12GetEventTypeEv	0x8281bfa	0xb			
MISSING	_ZNK16StackablePackage19EventProcessManager22isStackablePackageItemEi	0x82819c6	0x63			
MISSING	_ZNK16StringDictionary12StringEntityltERKS0_	0x8ab2842	0x14			
MISSING	_ZNK16StringDictionary3getEPKc	0x8ab2528	0xe9			
MISSING	_ZNK16StringDictionary6getKeyEi	0x8ab2628	0x40			
MISSING	_ZNK16StringDictionary8getCountEv	0x8ab2612	0x16			
MISSING	_ZNK16StringDictionary8getValueEi	0x8ab2668	0x40			
DIFF	_ZNK16channel_script_t12getBonusRateEhjj	0x88dce3c	0xa6	0x8299e58	0xa7	_ZNK16channel_script_t12getBonusRateEhjj.md
DIFF	_ZNK16channel_script_t14getChannelInfoEhj	0x88dcd38	0x103	0x8299d76	0xe1	_ZNK16channel_script_t14getChannelInfoEhj.md
MISSING	_ZNK16channel_script_t19GetPvPChannelNumberEhj	0x88dcc28	0x110			
MISSING	_ZNK16channel_script_t23getBonusRateEventServerEhj	0x88dcee2	0x43			
DIFF	_ZNK16combo_script_keyltERKS_	0x8a5a81c	0x3c	0x81f33ce	0x3c	_ZNK16combo_script_keyltERKS_.md
MISSING	_ZNK16village_attacked15CVillageMonster6GetUIDEv	0x86b4b64	0xb			
MISSING	_ZNK16village_attacked4ZoneltERKS0_	0x86b4af2	0x4a			
MISSING	_ZNK17CItemLimitEdition12getPriceCeraEv	0x822cafa	0xb			
MISSING	_ZNK17CItemLimitEdition12getPriceGoldEv	0x822cb06	0xb			
MISSING	_ZNK17CItemLimitEdition13getCurSellNumEv	0x822cabc	0xb			
MISSING	_ZNK17CItemLimitEdition14getFeaturedIdxEv	0x817a09c	0xb			
MISSING	_ZNK17CItemLimitEdition14getRelateditemEv	0x817a090	0xb			
MISSING	_ZNK17CItemLimitEdition14getSellEndTimeEv	0x822caa4	0xb			
MISSING	_ZNK17CItemLimitEdition14isSellCompleteEv	0x822cac8	0x32			
DIFF	_ZNK17CItemLimitEdition14makeInfoPacketER11PacketGuard	0x85130e8	0x1e2	0x821b01c	0xce	_ZNK17CItemLimitEdition14makeInfoPacketER11PacketGuard.md
MISSING	_ZNK17CItemLimitEdition15getTotalSellNumEv	0x84e9726	0xb			
MISSING	_ZNK17CItemLimitEdition16getCondCharacJobEv	0x822cb1c	0xb			
MISSING	_ZNK17CItemLimitEdition16getPriceWinPointEv	0x822cb12	0xa			
MISSING	_ZNK17CItemLimitEdition17getRelatedItemCntEv	0x822ca98	0xb			
MISSING	_ZNK17CItemLimitEdition19getAvatarTypeSelectEv	0x822cab0	0xc			
MISSING	_ZNK17CItemLimitEdition21getCondCharacLevelEndEv	0x822cb34	0xc			
MISSING	_ZNK17CItemLimitEdition23getCondAccCreateTimeEndEv	0x822cb64	0xb			
MISSING	_ZNK17CItemLimitEdition23getCondCharacLevelBeginEv	0x822cb28	0xc			
MISSING	_ZNK17CItemLimitEdition25getCondAccCreateTimeBeginEv	0x822cb58	0xb			
MISSING	_ZNK17CItemLimitEdition26getCondCharacCreateTimeEndEv	0x822cb4c	0xb			
MISSING	_ZNK17CItemLimitEdition28getCondCharacCreateTimeBeginEv	0x822cb40	0xb			
MISSING	_ZNK17CItemLimitEdition8getIPGNOEv	0x84e971c	0xa			
MISSING	_ZNK17CPvPLiveEventData7getDataEPc	0x8269206	0x5			
DIFF	_ZNK17CSlotBoundChecker13get_item_typeEiiRN10Inven_Item9ITEM_TYPEE	0x850d1a0	0xda	0x8270736	0x74	_ZNK17CSlotBoundChecker13get_item_typeEiiRN10Inven_Item9ITEM_TYPEE.md
DIFF	_ZNK17CSlotBoundChecker14get_slot_boundEN10Inven_Item9ITEM_TYPEEiRiS2_	0x80f1096	0x9d	0x82706c2	0x74	_ZNK17CSlotBoundChecker14get_slot_boundEN10Inven_Item9ITEM_TYPEEiRiS2_.md
MISSING	_ZNK17Dispatcher_UseDye30notifyUpdatedInventoryItemInfoER5CUsers	0x81e70e6	0xd9			
MISSING	_ZNK17Dispatcher_UseDye7getItemERK5CUserisR10Inven_Item	0x81e71c0	0xbe			
MISSING	_ZNK17Event_Upgrade_Jar14GetProbabilityEiRj	0x80f4ee2	0x7f			
MISSING	_ZNK17Event_Upgrade_Jar19_getFailProb_NewNPCEj	0x80f4c8e	0x3e			
MISSING	_ZNK17Event_Upgrade_Jar20_getFailProb_FortuneEij	0x80f4be0	0xae			
MISSING	_ZNK17Event_Upgrade_Jar20check_requiredRecipeERK10Inven_Item	0x80f4bb0	0x2f			
MISSING	_ZNK17Event_Upgrade_Jar23_getDiscountRate_NewNPCEv	0x80f4d0c	0x14			
MISSING	_ZNK17Event_Upgrade_Jar8isNewNPCEv	0x854b590	0x14			
MISSING	_ZNK17Event_Upgrade_Jar9isFortuneEv	0x854b57c	0x14			
DIFF	_ZNK17PvP_MissionSystem22get_WithinMissionIndexEi	0x85e2f00	0xfb	0x82a0b78	0xf9	_ZNK17PvP_MissionSystem22get_WithinMissionIndexEi.md
DIFF	_ZNK17PvP_MissionSystem25get_BaseMissionExp_byRankEt	0x85e2e74	0x8c	0x82a0d42	0x49	_ZNK17PvP_MissionSystem25get_BaseMissionExp_byRankEt.md
MISSING	_ZNK17RandomOptionField5emptyEv	0x811ed22	0x10			
DIFF	_ZNK17STEquipmentScript13artifact_info8isUsableEv	0x898f0fe	0x11a	0x8239cbe	0xa4	_ZNK17STEquipmentScript13artifact_info8isUsableEv.md
DIFF	_ZNK17StatisticsNatType21NAT_TYPE_PEER_TO_PEERltERKS0_	0x861021e	0x44	0x820dd0c	0x35	_ZNK17StatisticsNatType21NAT_TYPE_PEER_TO_PEERltERKS0_.md
MISSING	_ZNK17TowerOfDespairMgr31IsTowerOfDespairDungeon_ByIndexEi	0x8644272	0x57			
DIFF	_ZNK17stAmplifyOption_t12isIdentifiedEv	0x81507bc	0x10	0x80fd9de	0x18	_ZNK17stAmplifyOption_t12isIdentifiedEv.md
NEAR	_ZNK17stAmplifyOption_t14getAbilityTypeEv	0x8150732	0x40	0x80fda30	0x40	_ZNK17stAmplifyOption_t14getAbilityTypeEv.md
NEAR	_ZNK17stAmplifyOption_t15getAbilityValueEv	0x8150772	0x4a	0x80fda70	0x4a	_ZNK17stAmplifyOption_t15getAbilityValueEv.md
DIFF	_ZNK18CLottery_NeedMoney11isNeedMoneyEj	0x8365162	0xa7	0x8299c72	0x69	_ZNK18CLottery_NeedMoney11isNeedMoneyEj.md
DIFF	_ZNK18CMission_remain_hp13verifyMissionERK11MissionInfo	0x85e3a06	0x26	0x81f23d0	0x1d	_ZNK18CMission_remain_hp13verifyMissionERK11MissionInfo.md
DIFF	_ZNK18CMission_remain_hp6UpdateER11MissionInfoRK31MissionClearCondition_Parameter	0x85e3a44	0x1b	0x81f23f8	0x1d	_ZNK18CMission_remain_hp6UpdateER11MissionInfoRK31MissionClearCondition_Parameter.md
MISSING	_ZNK18RandomOptionScript25getOptionModificationCostEs11ENUM_RARITY	0x8a738a0	0xb6			
NEAR	_ZNK18StringUnorderedMapI19CharStringHashTraitfE3getEPKc	0x8080ede	0x64	0x80b838c	0x64	_ZNK18StringUnorderedMapI19CharStringHashTraitfE3getEPKc.md
NEAR	_ZNK18StringUnorderedMapI19CharStringHashTraitiE3getEPKc	0x8080e7a	0x64	0x80b85fe	0x64	_ZNK18StringUnorderedMapI19CharStringHashTraitiE3getEPKc.md
MISSING	_ZNK18online_preliminary17CharacterInServerltERKS0_	0x85868d4	0x4a			
MISSING	_ZNK18online_preliminary18COnlinePreliminary15_CheckMatchableEP8PvP_Room	0x85612c6	0x118			
DIFF	_ZNK18online_preliminary22COnlinePreliminaryTeam11GetTeamNameEv	0x869789e	0xb	0x8284c36	0xa	_ZNK18online_preliminary22COnlinePreliminaryTeam11GetTeamNameEv.md
MISSING	_ZNK18online_preliminary22COnlinePreliminaryTeam25GetEachOtherTeamPlayCountEi	0x858844c	0x6a			
MISSING	_ZNK18online_preliminary22COnlinePreliminaryTeam9GetRatingEv	0x8568eee	0x14			
DIFF	_ZNK18online_preliminary22COnlinePreliminaryTeam9GetTeamIdEv	0x8697892	0xb	0x8284c2c	0xa	_ZNK18online_preliminary22COnlinePreliminaryTeam9GetTeamIdEv.md
MISSING	_ZNK18online_preliminary24COnlinePreliminaryMember9GetRatingEv	0x8568f02	0x14			
MISSING	_ZNK18online_preliminary33COnlinePreliminaryMemberMatchList16GetPeerPlayCountEij	0x8586184	0x83			
MISSING	_ZNK19CCharacBloodDungeon13GetEnterCountEv	0x85bfe88	0xb			
MISSING	_ZNK19CCharacBloodDungeon19GetWeeklyEnterCountEv	0x85bfe94	0xb			
MISSING	_ZNK19CCharacBloodDungeon7getDataEPc	0x832a53a	0x7b			
MISSING	_ZNK19CCharacInformNotice7getDataEPc	0x80e4b2c	0x25			
MISSING	_ZNK19CExpertJobStatistic12ExpertJobKeyltERKS0_	0x86106da	0x46			
DIFF	_ZNK19CMissionList_Charac12getIssue_allEv	0x85e51be	0xf	0x81f6236	0x10	_ZNK19CMissionList_Charac12getIssue_allEv.md
DIFF	_ZNK19CMissionList_Charac12isUserNewbieEv	0x85e4a04	0xc0	0x81f62dc	0xbe	_ZNK19CMissionList_Charac12isUserNewbieEv.md
DIFF	_ZNK19CMissionList_Charac13getIssue_modeEb	0x85e5194	0x2a	0x81f620a	0x2c	_ZNK19CMissionList_Charac13getIssue_modeEb.md
NEAR	_ZNK19CMissionList_Charac14getWinningRateEv	0x85e513a	0x5a	0x81f6246	0x5a	_ZNK19CMissionList_Charac14getWinningRateEv.md
DIFF	_ZNK19CMissionList_Charac14isClearMissionEi	0x85e50fa	0x3f	0x81f6196	0x4f	_ZNK19CMissionList_Charac14isClearMissionEi.md
DIFF	_ZNK19CMissionList_Charac27isClearStealingSkillMissionEv	0x86978aa	0xf	0x81f639a	0x14	_ZNK19CMissionList_Charac27isClearStealingSkillMissionEv.md
DIFF	_ZNK19CMissionList_Charac7getDataEPc	0x85e4ac4	0x104	0x81f4380	0x123	_ZNK19CMissionList_Charac7getDataEPc.md
DIFF	_ZNK19CMission_kill_count13verifyMissionERK11MissionInfo	0x85e38b4	0x26	0x81f20e6	0x1d	_ZNK19CMission_kill_count13verifyMissionERK11MissionInfo.md
NEAR	_ZNK19CMission_kill_count21_makeTotalMissionInfoER11MissionInfoRK5CUser	0x85e384c	0x4d	0x81f2066	0x4d	_ZNK19CMission_kill_count21_makeTotalMissionInfoER11MissionInfoRK5CUser.md
DIFF	_ZNK19CMission_kill_count6UpdateER11MissionInfoRK31MissionClearCondition_Parameter	0x85e38da	0x1b	0x81f210e	0x1d	_ZNK19CMission_kill_count6UpdateER11MissionInfoRK31MissionClearCondition_Parameter.md
DIFF	_ZNK19CMission_remains_hp11isClearableER11MissionInfoRb	0x85e3f08	0x23	0x81f2aee	0x18	_ZNK19CMission_remains_hp11isClearableER11MissionInfoRb.md
DIFF	_ZNK19CMission_remains_hp13verifyMissionERK11MissionInfo	0x85e3ec6	0x26	0x81f2b06	0x1d	_ZNK19CMission_remains_hp13verifyMissionERK11MissionInfo.md
DIFF	_ZNK19CMission_remains_hp18_isAcceptConditionERK5CUser	0x85e3e5c	0x69	0x81f2a94	0x59	_ZNK19CMission_remains_hp18_isAcceptConditionERK5CUser.md
DIFF	_ZNK19CMission_remains_hp6UpdateER11MissionInfoRK31MissionClearCondition_Parameter	0x85e3eec	0x1b	0x81f2b2e	0x1d	_ZNK19CMission_remains_hp6UpdateER11MissionInfoRK31MissionClearCondition_Parameter.md
MISSING	_ZNK19CPCRoomBurningEvent10IsEventingEP5CUser	0x8267366	0x65			
MISSING	_ZNK19CPCRoomFatigueEvent10IsEventingEP5CUser	0x8267720	0x65			
DIFF	_ZNK19CharStringHashTrait7HashKeyclEPKc	0x80802a6	0x47	0x80b7c84	0x3f	_ZNK19CharStringHashTrait7HashKeyclEPKc.md
DIFF	_ZNK19CharStringHashTrait8EqualKeyclEPKcS2_	0x80802ee	0x32	0x80b7cc4	0x1f	_ZNK19CharStringHashTrait8EqualKeyclEPKcS2_.md
DIFF	_ZNK19ScriptStringManager12exportToFileEPKc	0x8acf2a0	0x175	0x820b59c	0x219	_ZNK19ScriptStringManager12exportToFileEPKc.md
DIFF	_ZNK19ScriptStringManager14exportToBufferEPhi	0x8acf420	0x12b	0x820b426	0x175	_ZNK19ScriptStringManager14exportToBufferEPhi.md
DIFF	_ZNK19ScriptStringManager9getStringEi	0x8acf1f0	0xab	0x820b1b6	0x115	_ZNK19ScriptStringManager9getStringEi.md
DIFF	_ZNK19UpgradeSeparateInfo18IsTradeRestrictionEv	0x8110b0a	0x11	0x80fdc8e	0x16	_ZNK19UpgradeSeparateInfo18IsTradeRestrictionEv.md
MISSING	_ZNK19collision_detection19CCollisionDetectionIPN14village_object7IObjectEEclERKS3_	0x86b8542	0x24			
MISSING	_ZNK19collision_detection9Rectangle7includeERKS0_	0x85cb492	0x1a8			
DIFF	_ZNK19disconnect_detecter17DetectedObjectKeyltERKS0_	0x847262a	0x44	0x81e6020	0x4b	_ZNK19disconnect_detecter17DetectedObjectKeyltERKS0_.md
DIFF	_ZNK20CBurningFatigueEvent15getBonusExpRateEt	0x810a0ec	0x79	0x8284fec	0x14	_ZNK20CBurningFatigueEvent15getBonusExpRateEt.md
MISSING	_ZNK20CBurningFatigueEvent16getRefillFatigueEtt	0x810a166	0xbf			
DIFF	_ZNK20CDeathMatchBattleMgr10getRankingEPP5CUserPi	0x85df576	0x1c3	0x81f005a	0x1bd	_ZNK20CDeathMatchBattleMgr10getRankingEPP5CUserPi.md
MISSING	_ZNK20CGlobalEffectManager12getEffectNumEv	0x8234fca	0x2b			
MISSING	_ZNK20CGlobalEffectManager14getEffectValueEj	0x84b7daa	0x9e			
MISSING	_ZNK20CGlobalEffectManager16isAffectedEffectEj	0x84b7d2c	0x7e			
MISSING	_ZNK20CGlobalEffectManager20makeGlobalEffectInfoER11PacketGuard	0x84b7ec4	0xb9			
MISSING	_ZNK20CGlobalEffectManager22notifyGlobalEffectInfoEv	0x84b7e48	0x7b			
MISSING	_ZNK20CItemLimitEditionMgr11getItemInfoEj	0x817a0a8	0x64			
MISSING	_ZNK20CItemLimitEditionMgr24makeItemLimitEditionInfoER11PacketGuard	0x85132ca	0xb7			
MISSING	_ZNK20CItemLimitEditionMgr30makeItemLimitEditionRemoveInfoER11PacketGuard	0x8513382	0xc1			
MISSING	_ZNK20CItemLimitEditionMgr5emptyEv	0x84e997c	0x13			
MISSING	_ZNK20CLevelRewardTableMgr26GetProperLevelRewardTableREi	0x8687e6e	0xa			
MISSING	_ZNK20CLevelRewardTableMgr26GetProperLevelRewardTableREv	0x8687e62	0xb			
DIFF	_ZNK20CMission_combo_clear18_isAcceptConditionERK5CUser	0x85e42f0	0xae	0x81f30e0	0x9b	_ZNK20CMission_combo_clear18_isAcceptConditionERK5CUser.md
DIFF	_ZNK20CMission_combo_clear21_makeTotalMissionInfoER11MissionInfoRK5CUser	0x85e439e	0x18f	0x81f2f4e	0x192	_ZNK20CMission_combo_clear21_makeTotalMissionInfoER11MissionInfoRK5CUser.md
DIFF	_ZNK20CMission_combo_clear7_RewardER5CUser	0x85e4134	0x1bc	0x81f31ce	0x1bb	_ZNK20CMission_combo_clear7_RewardER5CUser.md
NEAR	_ZNK20ChattingEmoticonBase16isCommonEmoticonERK5CUser	0x80e5f46	0x21	0x80e7f44	0x21	_ZNK20ChattingEmoticonBase16isCommonEmoticonERK5CUser.md
MISSING	_ZNK20CodeHackCheckRangeEx11GetFileNameEv	0x808a9c4	0x8			
MISSING	_ZNK20DisjointMachineGradeltERKS_	0x85d3b28	0x75			
MISSING	_ZNK20RandomApplicationKeyltERKS_	0x85f4104	0x4a			
MISSING	_ZNK20UserMercenaryInfoMgr16CheckCharacIndexEh	0x81b4262	0x4c			
MISSING	_ZNK20UserMercenaryInfoMgr19FindIndexByCharacNoEj	0x81b42ae	0x52			
DIFF	_ZNK21CDailyScheduleManager16GetScheduleStateE18_DailyScheduleTypej	0x81266e2	0xda	0x828517c	0xa	_ZNK21CDailyScheduleManager16GetScheduleStateE18_DailyScheduleTypej.md
MISSING	_ZNK21CDailyScheduleManager18CheckScheduleStateERK14_DailyScheduleRjb	0x8125ff4	0x1b3			
MISSING	_ZNK21CHARAC_LOAD_MERCENARY13GetRewardGoldEP5CUserR25competition_reward_result	0x81b3046	0x230			
MISSING	_ZNK21CHARAC_LOAD_MERCENARY14GetAvatarBonusEv	0x81b2c94	0x75			
MISSING	_ZNK21CHARAC_LOAD_MERCENARY14GetPeriodBonusEv	0x81b2c1e	0x75			
MISSING	_ZNK21CHARAC_LOAD_MERCENARY16CalcItemDropRateEP5CUser	0x81b2d6a	0x11c			
MISSING	_ZNK21CHARAC_LOAD_MERCENARY17GetRewardCriticalEi	0x81b2d0a	0x60			
MISSING	_ZNK21CHARAC_LOAD_MERCENARY18SendMessageToCUserEP5CUserPc	0x81b4190	0x8			
MISSING	_ZNK21CHARAC_LOAD_MERCENARY19GetCompetitionStateEv	0x81b2e86	0x4c			
MISSING	_ZNK21CHARAC_LOAD_MERCENARY24GetCompetitionPeriodTermEPb	0x81b2f32	0x114			
MISSING	_ZNK21CHARAC_LOAD_MERCENARY25CheckCompetitionAreaIndexEci	0x81b2b34	0x8f			
MISSING	_ZNK21CHARAC_LOAD_MERCENARY26GetCompetitionPeriodSecondEc	0x81b2ed2	0x60			
MISSING	_ZNK21CHARAC_LOAD_MERCENARY27CheckCompetitionPeriodIndexEc	0x81b2bc4	0x5a			
MISSING	_ZNK21GiveGrowCreatureEvent10IsEventingEP5CUser	0x81b739e	0x1a			
MISSING	_ZNK21STEnchantSystemMapKeyltERKS_	0x854b1c8	0x9f			
MISSING	_ZNK21SeriaRoomAniDecoEvent10IsEventingEP5CUser	0x827bc4c	0x1a			
MISSING	_ZNK21ServerParameterScript12PvPPlayerKeyltERKS0_	0x84a6034	0x75			
MISSING	_ZNK21ServerParameterScript17CheckUnusableItemE18ENUM_EQUIPMENTTYPEm	0x8568bbe	0x121			
DIFF	_ZNK21ServerParameterScript17GetExpBonusWeightE15eRankBonusIndex	0x8a8c28c	0x34	0x824f63a	0x34	_ZNK21ServerParameterScript17GetExpBonusWeightE15eRankBonusIndex.md
MISSING	_ZNK21ServerParameterScript18GetTraningSealGiveEi	0x84a60e2	0xe1			
MISSING	_ZNK21ServerParameterScript21CheckTraningFirstGiveEv	0x83703e2	0xcb			
MISSING	_ZNK21ServerParameterScript25GetPvPChannelGradePenaltyEi	0x8693994	0xe4			
MISSING	_ZNK21stBroadCastItemScript14isUnCommonItemEi	0x8918d9c	0x61			
MISSING	_ZNK21stBroadCastItemScript15checkCommonItemEi	0x8918cdc	0xbf			
MISSING	_ZNK21stBroadCastItemScript23checkUnCommonNestedItemEii	0x8918dfe	0x126			
MISSING	_ZNK21stUnlimitChallengeKeyltERKS_	0x891b454	0x53			
DIFF	_ZNK22CMission_winning_count10_canUpdateERK31MissionClearCondition_Parameter	0x85e35d6	0x44	0x81f1c8c	0x34	_ZNK22CMission_winning_count10_canUpdateERK31MissionClearCondition_Parameter.md
DIFF	_ZNK22CMission_winning_count13verifyMissionERK11MissionInfo	0x85e35b0	0x26	0x81f1cf2	0x1d	_ZNK22CMission_winning_count13verifyMissionERK11MissionInfo.md
NEAR	_ZNK22CMission_winning_count21_makeTotalMissionInfoER11MissionInfoRK5CUser	0x85e3548	0x4d	0x81f1c3e	0x4d	_ZNK22CMission_winning_count21_makeTotalMissionInfoER11MissionInfoRK5CUser.md
DIFF	_ZNK22CMission_winning_count6UpdateER11MissionInfoRK31MissionClearCondition_Parameter	0x85e361a	0x1b	0x81f1d1a	0x1d	_ZNK22CMission_winning_count6UpdateER11MissionInfoRK31MissionClearCondition_Parameter.md
MISSING	_ZNK22CNPCDynamicInfoManager21makeNotiPacketNPCMoodER11PacketGuard	0x85808a6	0xff			
MISSING	_ZNK22LevelUpBefore70LvEvent10IsEventingEP5CUser	0x812011c	0xa			
MISSING	_ZNK22tagCompoundAvatarTable21getCompoundAvatarInfoEi	0x8903fcc	0x5e			
MISSING	_ZNK23CCeraShopBonusItemEvent12getBonusRateEv	0x817a2e2	0xb			
DIFF	_ZNK23CDungeon_TowerOfDespair23_do_after_dungeon_startEP5CUser	0x834d8ec	0x3ee	0x815b074	0x17	_ZNK23CDungeon_TowerOfDespair23_do_after_dungeon_startEP5CUser.md
DIFF	_ZNK23CMission_hereafter_join13verifyMissionERK11MissionInfo	0x85e390e	0x26	0x81f21ca	0x1d	_ZNK23CMission_hereafter_join13verifyMissionERK11MissionInfo.md
DIFF	_ZNK23CMission_hereafter_join6UpdateER11MissionInfoRK31MissionClearCondition_Parameter	0x85e3934	0x1b	0x81f21f2	0x1d	_ZNK23CMission_hereafter_join6UpdateER11MissionInfoRK31MissionClearCondition_Parameter.md
DIFF	_ZNK23CMission_winning_streak13verifyMissionERK11MissionInfo	0x85e366c	0x26	0x81f1dfe	0x1d	_ZNK23CMission_winning_streak13verifyMissionERK11MissionInfo.md
DIFF	_ZNK23CMission_winning_streak6UpdateER11MissionInfoRK31MissionClearCondition_Parameter	0x85e3692	0x69	0x81f1e26	0x6d	_ZNK23CMission_winning_streak6UpdateER11MissionInfoRK31MissionClearCondition_Parameter.md
NEAR	_ZNK23NeedMaterialDataManager15getNeedMaterialEPK5CItem	0x81b5b70	0x81	0x821a2f2	0x81	_ZNK23NeedMaterialDataManager15getNeedMaterialEPK5CItem.md
MISSING	_ZNK23NeedMaterialDataManager15getNeedMaterialEi	0x81b5bf2	0x2b			
DIFF	_ZNK23RDARScriptStringManager10findStringEiPKcPb	0x8aa57fe	0x14e	0x821a0b6	0xa	_ZNK23RDARScriptStringManager10findStringEiPKcPb.md
MISSING	_ZNK23RDARScriptStringManager10findStringEiPKwPb	0x8aa594c	0xa3			
MISSING	_ZNK23RDARScriptStringManager11getKeyIndexEiPKw	0x8aa5cba	0xde			
MISSING	_ZNK23RDARScriptStringManager12getTagByNameEiPKwS1_b	0x8aa5e40	0x270			
MISSING	_ZNK23restrict_inputting_name18IsNoneUnicodeRangeclEw	0x8ac321c	0x24			
MISSING	_ZNK23restrict_inputting_name25RestrictInputtingNameData9isInRangeEw	0x8ac31a0	0x7c			
MISSING	_ZNK24ChattingEmoticon_byEvent16GetEndArrayIndexEv	0x80e5d38	0xa			
MISSING	_ZNK24ChattingEmoticon_byEvent18GetStartArrayIndexEv	0x80e5d2e	0xa			
MISSING	_ZNK24ChattingEmoticon_byEvent8isUsableERK5CUser	0x80e5ca6	0x87			
MISSING	_ZNK24ChattingEmoticon_byLevel16GetEndArrayIndexEv	0x80e5e76	0xa			
MISSING	_ZNK24ChattingEmoticon_byLevel16isCommonEmoticonERK5CUser	0x80e5e80	0xa			
MISSING	_ZNK24ChattingEmoticon_byLevel18GetStartArrayIndexEv	0x80e5e6c	0xa			
MISSING	_ZNK24ChattingEmoticon_byLevel8isUsableERK5CUser	0x80e5e4e	0x1e			
MISSING	_ZNK24Dispatcher_GiveGiftToNPC15_getResultFavorEPK5CUserPK15CNPCDynamicInfoRK19stNPCRelationship_tPK5CItemjstR27ENUM_NPC_FAVOR_CHANGE_CONST	0x821e486	0x26			
MISSING	_ZNK24Dispatcher_GiveGiftToNPC23_getMaxFavorLevelNPCCntEPK5CUser	0x821e474	0x12			
MISSING	_ZNK24Dispatcher_UseRenameCard7getItemERK5CUserisR10Inven_Item	0x81e756c	0xe6			
MISSING	_ZNK24stClearTimeAverageMapKeyltERKS_	0x8370d48	0x44			
MISSING	_ZNK25Dispatcher_CompoundEmblem21_selectJewelTypeIndexEjPKt	0x8220a60	0x151			
MISSING	_ZNK25Dispatcher_DisJointAvatar18_getJewelTypeIndexEt	0x821857c	0x1b			
MISSING	_ZNK25Dispatcher_DisJointAvatar21_selectJewelTypeIndexEPK20stAvatarEmblemInfo_t	0x8218598	0x1a3			
MISSING	_ZNK25FindRentalInfoByItemIndexclERKN20InstanceRentalSystem10RentalInfoE	0x8697d3a	0x15			
MISSING	_ZNK25GenuineDamageUpgradeTable28getGenuineUpgradeMaterialCntEhi18ENUM_EQUIPMENTTYPE11ENUM_RARITY	0x8912b88	0x188			
MISSING	_ZNK25LevelUpRewardItemTableKeyltERKS_	0x81b8830	0x65			
MISSING	_ZNK25LevelupSupportEventManger19GetDefaultEventInfoEv	0x8147012	0xb			
MISSING	_ZNK25StringResourceDelayedItem17getStringResourceEv	0x8ad52ea	0xb			
MISSING	_ZNK25StringResourceDelayedItem3getEPPK10CharString	0x8ad5302	0x27			
MISSING	_ZNK25StringResourceDelayedItem5getIdEv	0x8ad52f6	0xb			
MISSING	_ZNK25StringResourceDelayedItemcv10CharStringEv	0x8ad532a	0x3e			
MISSING	_ZNK25StringResourceDelayedItemcvPKcEv	0x8ad5368	0x21			
